abstract,vol_title,date,url,n
"Energy infrastructure is closely tied to national development and securing a reliable, affordable, and sustainable energy infrastructure is one of the great challenges for developing as well as developed countries. In this study, we aim to broaden our understanding of energy infrastructure transitions by analyzing how the East Asian way of development affected the energy infrastructure transition process in South Korea. This study focuses on two special features that have attracted much interest in development literature: 1) the strong state as an initiator and enabler of the transition, and 2) technology transfer as a pathway to niche development. Our case study confirms the state’s leading role—based on development-oriented political leadership and elite bureaucracy—in the transition process. However, the government transferred technology and related policies from developed countries, the transition did not go as planned, and it took much longer to deal with the bottlenecks in the private sector. However, in this process, policymakers have shown that they recognize their mistakes, adapted to the environment, and changed the policies. In addition, private companies and customers are evolving as government and external environments change. In other words, the success factors for a long state-led transition seem more related to policy learning and evolution allowing broad public–private sector co-evolution than the typical policy style of strong-state leadership and powerful execution.",Volume 49,March 2019,https://www.sciencedirect.com/journal/energy-research-and-social-science/vol/49/suppl/C,1
"Energy justice is an emerging concept that informs policymakers on the just distribution of, and access to energy services. However, research on how policy grounded in energy justice may facilitate greater intergenerational equity is few and far between. Additionally, energy justice as a decision-making framework has mostly been based in western thought, through its application in developed country contexts. The value of non-Western philosophies in advancing the energy justice literature has received little attention. In this paper, we address these gaps by drawing upon Amartya Sen’s interpretation of the Hindu Bhagavad Gita, using this to conceptualise a temporal energy justice decision-making framework that builds on the Gita’s time-based notions of ‘duty-focused’ and ‘consequence-sensitive’ decision outcomes. We apply this framework to study India’s energy landscape and underlying tensions, largely emanating from a steadfast policy focus on alleviating energy poverty in the short-term whilst also committing to a low carbon energy transition for the future. We advocate for the need to move beyond this dichotomous focus on duty versus consequence, and pursue a policy position reflected in the understanding of realised justice – an inclusive and comprehensive account of just outcomes from both an intra- and inter-generational perspective.",Volume 49,March 2019,https://www.sciencedirect.com/journal/energy-research-and-social-science/vol/49/suppl/C,1
"Women's involvement in decision-making in domestic energy remains an under-researched area, especially in the urban context. This research adopts a gendered perspective in exploring slum rehabilitation housing in India. Based on a household survey and a focus group discussion (FGD), women’s household and working practices are explored in interview narratives and systems analysis. The findings show that the relocation to slum rehabilitation housing (SRH) has radically changed women’s household routines (cooking, comfort, childrearing, working and entertainment practices) and that women are more affected by the relocation than men. Changed practices, poor design of SRH and lack of outdoor space have radically increased electricity use and living costs in all the surveyed households. The economic pressure forces women into lowly paid jobs or informal economy, creating a vicious circle where women’s time poverty further reduces their social capital and opportunities for self-development in terms of education or formal employment. A comparison of SRH typologies shows that building design has great influence both on gendered use of space and electricity use, advocating a courtyard typology. Further, interviews with policy-makers reveal a dis-juncture between the occupant realities and the policy objectives. The paper argues that gender equality can and should be influenced through energy and housing policies and offers a conceptual framework for inclusive SRH to address this dis-juncture.",Volume 49,March 2019,https://www.sciencedirect.com/journal/energy-research-and-social-science/vol/49/suppl/C,1
"This article counters conventional discourses where sustainable energy transitions in the Global South have been broadly linked to top-down policy frameworks, large-scale installations, and donor-driven interventions. It does so by highlighting the roles played by and the potentials of bottom-up, small-scale, and community-driven initiatives in shaping energy transitions in these locations. We shed light on two of these initiatives: a rural, community-based renewable energy project in Thailand, and a community-led social movement that prevented the construction of a coal-fired power plant in the Philippines. Both cases demonstrate how community mobilizations help facilitate sustainable energy transitions in the Global South, despite their many social, political and economic constraints. The analysis draws from concepts of local activism and community engagement on energy transitions, marrying the social movement concept of prefigurative activism with the concept of sociotechnical imaginaries in science and technology studies. This article highlights that valuable insights can be generated from rural- and community-driven renewable energy initiatives and their power to reimagine the futures of energy systems in the Global South.",Volume 49,March 2019,https://www.sciencedirect.com/journal/energy-research-and-social-science/vol/49/suppl/C,1
"Around 3 billion people across the world rely on the use of traditional fuels for their energy needs. Nearly all are poor and a majority use traditional inefficient cookstoves that partially combust these fuels and emit harmful carbonaceous pollutants. These traditional cookstoves are a significant contributor to household air pollution, and causes acute public and environmental health implications. To reduce these detrimental effects, clean cooking technologies (clean stoves and clean fuels) have been distributed widely around the world, targeting poor communities. However, sustained uptake of these clean cooking technologies has been tepid. There has been considerable focus on improving the technical design and development of these clean cooking technologies, with less attention paid to the social drivers that either lead or keep people from using the stoves. We argue for greater emphasis on understanding social networks, and their influence on sustained uptake of clean cooking practices amongst poor communities. By drawing from cases in health, microfinance, and clean cooking, we outline a perspective for emphasis on social network analysis in dissemination and implementation strategies of clean cooking practices for poor communities.",Volume 48,February 2019,https://www.sciencedirect.com/journal/energy-research-and-social-science/vol/48/suppl/C,2
"20 years ago, in 1998, Scientific American published a paper by Colin J. Campbell and Jean H. Laherrère titled “The End of Cheap Oil” [1], starting a debate on oil depletion continuing to the present day. It was the return of a viewpoint on oil depletion which had been proposed more than 40 years before by Marion King Hubbert [2]⁠ and, in later years, largely forgotten. In their paper, Campbell and Laherrère updated Hubbert’s model with new reserve estimates and proposed that the world’s crude oil production would peak around 2004–2005, and then start an irreversible decline. Shortly afterward, Colin Campbell proposed the term “peak oil” for the highest global oil production level. The term was to become popular over the following decade, generating a true movement of ideas sometimes called the “peak oil movement.” Today, these predictions turn out to have been only partially correct, mainly because the role of “non-conventional” oil was underestimated. The peak oil movement seems to have faded away, while the concept seems to have disappeared from the debate and to be commonly described has having been “wrong.” The present paper reviews the cycle of the peak oil movement, examining how the peak oil concept was understood with the public and the decision makers and what caused its diffusion and its demise, at least up to the present time.",Volume 48,February 2019,https://www.sciencedirect.com/journal/energy-research-and-social-science/vol/48/suppl/C,2
"Many Southeast Asian countries are considering the adoption of nuclear energy to meet the rising energy demands and achieve energy efficiency. Considering the emerging regional salience of nuclear energy, this study seeks to understand the public’s media consumption patterns regarding nuclear-related information, and credibility perceptions of nuclear-related information sources in countries that are at a nascent stage of nuclear development. Focus groups were conducted with citizens aged between 18 and 69 from five Southeast Asian countries – Indonesia, Malaysia, Singapore, Thailand, and Vietnam. Overall, the findings suggest that the participants utilize communication channels in a complementary manner to receive and seek nuclear-related information. Participants also evaluated the credibility of individuals and organizations that convey nuclear-related information based on their trustworthiness and nuclear expertise. The findings provide practical implications in terms of policy implementation, as well as public communication of nuclear-related information. Directions for future research were also discussed.",Volume 48,February 2019,https://www.sciencedirect.com/journal/energy-research-and-social-science/vol/48/suppl/C,2
"Over the past decades, a profound energy transition has begun. In 2014, the EU agreed to increase the share of renewable energy sources in its final energy consumption to at least 27 percent by 2030. This goal indicates that the transition will continue even as the speed of the transition is contested. To an even greater extent debates over the social character of the future energy regime also persist. This article argues that the energy transition is increasingly taking the shape of a passive revolution in a Gramscian sense, i.e. that transnational energy corporations (TNECs) are strengthening their efforts to dominate the new energy regime. Aside from its empirical focus, this paper also contributes to the attempts to better understand the role of politics, power and conflicts in energy transitions. Gramsci’s integral understanding of structure and agency and the mediation of material interests and discursive constructions in struggles over hegemony offer a novel framework for the analysis of energy transitions.",Volume 48,February 2019,https://www.sciencedirect.com/journal/energy-research-and-social-science/vol/48/suppl/C,2
"“Range anxiety,” defined as the psychological anxiety a consumer experiences in response to the limited range of an electric vehicle, continues to be labelled and presented as one of the most pressing barriers to their mainstream diffusion. As a result, academia, policymakers and even industry have focused on addressing the range anxiety barrier in order to accelerate adoption. Much literature recognizes that range anxiety is increasingly psychological, rather than technical, in its nature. However, we argue in this paper that even psychological and technical explanations are incomplete. We examine range anxiety through Hirschman’s Rhetoric of Reaction, which supposes that conservative forces may oppose change by propagating theses related to jeopardy, perversity, and futility. To do so, we use three qualitative methods to understand the role of range anxiety triangulated via a variety of perspectives: 227 semi-structured interviews with experts at 201 institutions, a survey with nearly 5000 respondents, and 8 focus groups, all across 17 cities in the five Nordic countries. We find evidence where consumers and experts use and perpetuate the rhetoric of reaction, particularly the jeopardy thesis. We conclude with a reexamination of the policies geared to assuage range-based barriers, which a construction of range anxiety as a rhetorical excuse would render as ineffective or inefficient, as well as future implications for diffusion theory.",Volume 48,February 2019,https://www.sciencedirect.com/journal/energy-research-and-social-science/vol/48/suppl/C,2
"In this article we demonstrate how existing scenario-planning and forecasting methods employed in the energy sector envision, prioritise and limit possible futures. We propose that ‘social practice imaginaries’ can be mobilised to develop alternative future scenarios grounded in changing everyday life. To undertake this we critically interrogate the sociotechnical imaginary given rise through an Australian smart technology scenario-planning exercise, which asked: ‘what might Australia’s electricity sector look like in 2050?’ Proposing that this question needs to be reframed to account for the question of ‘what might everyday practices look like in 2050?’ we experiment with a ‘stay-at-home pets’ scenario. We draw on secondary data on pet care trends and a decade of ethnographic research with Australian households. Through this example, we demonstrate how viewing futures through pet care and entertainment practices shifts the conceptualisation of the energy problems that the sector seeks to address through smart technology deployments. We conclude by emphasising how this social practice imaginary expands opportunities and pathways for understanding and intervening in possible futures, and call for further analysis through this conceptual lens.",Volume 48,February 2019,https://www.sciencedirect.com/journal/energy-research-and-social-science/vol/48/suppl/C,2
"Municipal policies can reduce greenhouse gas emissions and help to mitigate climate change. It is often unclear why cities would adopt such policies, however, given that the benefits from climate mitigation will be felt globally, rather than exclusively locally. Studies have identified a rationale for urban mitigation and energy policies rooted in local co-benefits, such as improvements in local environmental quality or job creation. Here we explore the possibility of financial co-benefits: whether municipal climate policies lead to an enhanced creditworthiness. This would translate into reduced borrowing costs for other infrastructure projects. Interviewing key informants from cities, investment firms and rating agencies, we find that rating agencies do consider climate policies in their ratings. This clearly applies to those climate policies that can result in demonstrable net economic gains to the municipality. However even those mitigation and energy policies that come at net costs to cities can have positive impacts on rating assessments, either because the policies are seen as reducing regulatory risks, or because they send positive signals to those investors having global sustainability agendas. Interestingly, those least aware of these factors appear to be city leaders themselves. This suggests a need to make them aware of how rating agencies and investors positively view climate mitigation policies.",Volume 48,February 2019,https://www.sciencedirect.com/journal/energy-research-and-social-science/vol/48/suppl/C,2
"Residential solar photovoltaic (PV) customers typically obtain price quotes directly from installers, a process with high consumer search costs that enable price dispersion and can discourage adoption. Recently, however, customers are increasingly shopping for PV using third-party online platforms that make it easier to obtain and compare quotes from multiple installers. While early evidence indicates that these platforms make the PV market more transparent and lower prices, the literature suggests that market outcomes are critically linked to detailed aspects of platform design. In this study, we econometrically analyze a unique dataset of quotes offered in the online PV marketplace EnergySage to investigate how four changes to the platform design have influenced quote prices and transaction prices. We find that the largest reductions in quote prices ($0.11/ W) and transaction prices ($0.15/W) were associated with the introduction of a price guidance information feature for installers. While educating and informing customers has repeatedly emerged as a policy priority for bolstering PV markets, these results suggest that the same should be true on the supply side. We also find that customers are willing to pay higher transaction prices for systems with higher-quality panels, dispelling concerns that online PV marketplaces lead to a “race to the bottom” phenomenon by emphasizing price at the expense of quality.",Volume 48,February 2019,https://www.sciencedirect.com/journal/energy-research-and-social-science/vol/48/suppl/C,2
"Carbon capture and storage (CCS) and carbon capture and utilization (CCU) are technologies which aim at mitigating climate change and saving fossil resources: CO2 emissions from industrial plants are captured and stored underground (CCS) or used for the manufacturing of products (CCU). In contrast to CCS, CCU is less about the reduction of CO2 emissions, since the global demand for feedstock CO2 to be used for CCU products is considerably lower than the CO2 emissions produced worldwide. Moreover, the CO2 is only temporarily stored until the disposal of the CCU products. Instead, a reduction of fossil resources in product manufacturing is the primary goal for CCU. The successful roll-out of CCS and CCU is not solely determined by technical feasibility but also depends on public acceptance. Research has shown that acceptance of energy technologies is impacted by laypersons’ attitudes. So far, little is known about differences in affective and cognitive evaluations of CCU in comparison to CCS. To address this research gap, an online survey was conducted in Germany (n = 449), in which affective and cognitive evaluation profiles for CCS and CCU were compared. Also, it was explored whether attitudes towards CCS are predictive of CCU acceptance. Results revealed basically similar evaluation profiles for CCS and CCU but CCU was rated significantly more positively. Comparing results for CCS supporters and opponents, it was found that CCS supporters rated CCU similarly positive whereas CCS opponents evaluated CCU significantly better than CCS. The findings can be used for communication concepts tailored to laypeople’s requirements and concerns and yield implications for industrial policy-making.",Volume 48,February 2019,https://www.sciencedirect.com/journal/energy-research-and-social-science/vol/48/suppl/C,2
"Understanding public responses to environmental policies can help in achieving a move towards more renewable energy. Focusing on two types of public responses to a policy, namely public acceptance and public support, this study utilizes a survey of car owners (N = 1422) to explore public responses to an environmental transport policy in Sweden. The results demonstrate higher levels of public acceptance than support for the policy and that adopters of Alternative Fuel Vehicles (AFVs) are more prone to accept and support the policy by expressing higher intentions for continuous AFV adoption. Results of regression analyses show that policy acceptance can be explained by environmental beliefs and previous experience with AFVs. In addition, public support is also explained by public acceptance, even when controlling for other factors, which lends support to the deduction that policy acceptance can be theorized as antecedent to policy support. This study emphasizes the importance of understanding different types of public responses to an energy policy in order to recognize drivers for, and barriers against, successfully implementing a policy and communicating it with the public.",Volume 48,February 2019,https://www.sciencedirect.com/journal/energy-research-and-social-science/vol/48/suppl/C,2
"Energy, and its use in society, can be understood and conceptualised in multiple different ways, emphasising different sets of values and attributes. In this paper, we examine how members of the public conceptualise energy, showing that a particularly salient frame is one of energy as a need and basic right. To orient our analysis we use the concept of framing, as rooted in sociological and psychological literature on framing effects and decision-making. The qualitative analysis draws from two UK datasets. The first consists of five focus groups (n = 37) examining public perceptions of energy transitions. The second dataset consists of four deliberative workshops (n = 46) exploring public perceptions of energy storage. We find that energy is explicitly discussed as a basic need because of its perceived role in ensuring survival, good health and a decent life. This is particularly salient when considering the wellbeing of vulnerable groups. We suggests that ‘energy as a need’ provides a framework for people’s evaluation of proposed changes to the wider energy system including how energy is produced, consumed and governed, and discuss implications for policy and practitioners that seek to ensure low-carbon energy transitions are successful, inclusive and socially acceptable.",Volume 48,February 2019,https://www.sciencedirect.com/journal/energy-research-and-social-science/vol/48/suppl/C,2
"Building upon recent literature, we combine a novel spatiotemporal variable with spatial methods to investigate and quantify the influence of the built environment and jurisdictional boundaries on spatial peer-effects (SPEs) in inner-city areas. We focus on the Hartford Capital region, using detailed data at block-group and PV system levels for the years 2005-2013. This region is part of a state, Connecticut, actively engaged in supporting PV system at residential level. Adoption of PV systems varies substantially, and state policies are mediated by town-level regulations. We initially employ typology analysis to investigate the heterogeneity of the block groups with higher adoption rates. We then use panel FE and spatial estimations to determine the existence of spill-overs of SPEs beyond town boundaries. Our estimations suggest that new PV systems have a more limited spatiotemporal influence in inner-cities. We identify spatial spill-overs from neighboring block groups even between towns, suggesting that SPEs transcend municipal barriers. We do not find significant results for built-environment, although we identify several data limitations. Our results suggest that centralized, non-voluntary support policies may have larger effects if implemented beyond town-level, and that SPEs change their determination power depending on the underlying built environment.",Volume 48,February 2019,https://www.sciencedirect.com/journal/energy-research-and-social-science/vol/48/suppl/C,2
"Distributed energy storage technologies (DES) are expected to help in decarbonising the power sector, decentralising power sources and meeting the mismatch between the produced and consumed energy. However, the likelihood of the use and acceptance of these technologies will partly hinge on public perceptions. Here, we present results of three focus groups and dialogue from the city of Leeds (UK) held with members the lay public with and without personal experience of technology (photovoltaic panels) about public perceptions of distributed energy storage technologies at household and community scale. We apply and adapt the Energy Cultures framework, which was initially developed for understanding energy behaviours as mediated by individual psychological factors, by practice-based, energy-related culture and infrastructural elements. Accordingly, we connect what people think, do and have in energy contexts, to better understand perceptions of DES technologies as part of a broader renewable energy landscape (culture) that is both materially and socially constructed. We show how a variety of elements such as forms of energy consumption; costs; expectations of family members; previous experiences; perceptions of government and the municipal authority; and expectations about the technologies, are likely to shape acceptance and adoption of battery storage at the household and community level.",Volume 48,February 2019,https://www.sciencedirect.com/journal/energy-research-and-social-science/vol/48/suppl/C,2
"Citizen investment in distributed renewables is becoming a key feature of low carbon transition in some countries, opening up new sources of capital and offering benefits for social support. Little is known about citizen investor preferences outside of mature markets such as Denmark and Germany, or if the experiences in these countries can be replicated elsewhere. Based on a survey of 1280 Irish citizens, 1000 of whom participated in a choice experiment, we find a high level of interest in investing in these technologies. This is particularly the case among high-income households with some investment experience. Investment amounts, however, are low compared to equity required for large projects, suggesting that citizen investors will not be a significant source of finance in these cases. Key barriers include lack of savings and no access to loan finance. A majority of citizens are highly risk-averse, and are motivated by financial attributes such as return and minimum investment holding period. Our findings suggest that developer-led projects may provide more opportunities for citizen investment, especially for large projects, and that significant policy interventions would be required targeting early-stage project risks to mobilise citizen investment in fully community-owned schemes.",Volume 48,February 2019,https://www.sciencedirect.com/journal/energy-research-and-social-science/vol/48/suppl/C,2
"The transition of residential energy markets following liberalisation has enhanced the development of new marketing strategies in order to increase consumers’ activity in the market, as well as to satisfy current climate change policies. This work explores the relationship between consumer preferences for energy services and participation in loyalty programs as a new marketing strategy in competitive energy markets. A conceptual framework of membership in loyalty program options is developed and empirically tested. In addition to consumer preferences for energy services extracted by principal component analysis, explanatory variables in the multinomial regression model also include other control variables. An empirical analysis is conducted on a sample of residential electricity consumers of the largest energy supplier in Slovenia, a new entrant in the electricity market. This research suggests three main findings. First, consumer preferences defining consumer types significantly differ across the loyalty program consumer groups, which calls for tailoring the supply offer to respond to different consumer segments. Second, members of the regular loyalty program option prefer a good relationship with the supplier, while for members of the advanced loyalty program option, integrated energy services play a bigger role. Third, loyalty programs could be effectively used to target the advanced segment of consumers with an offer of integrated energy services, including energy efficiency and green energy, thereby contributing to the mandatory energy savings imposed on energy suppliers and the national environmental sustainability targets.",Volume 48,February 2019,https://www.sciencedirect.com/journal/energy-research-and-social-science/vol/48/suppl/C,2
"This article employs a power structure research approach and exploratory network analysis to describe the differing stances on climate action that existed within the United States elite energy policy-planning network during efforts to generate climate legislation in 2009. These divisions are explored in relation to the structural location of the coal industry, other energy sectors, and environmental organizations within the network of director interlocks. My key findings are that coal interests are well integrated into the policy-planning network with major coal producers and reserve holders most connected to ultra-conservative business policy groups and industry associations committed to climate denial while a “coal coalition” of coal-related interests provide linkages to influential moderate conservative groups and industry associations taking a conciliatory stance on climate action. The largest oil and gas firms vary more than the coal industry in their affiliations. In general, policy groups that support climate action are on average significantly less central within the overall EPPN compared to those that do not. I discuss the implications of these findings for understanding the boundaries of United States and global climate policy formation.",Volume 48,February 2019,https://www.sciencedirect.com/journal/energy-research-and-social-science/vol/48/suppl/C,2
"A transformation in energy structures and governance models are required to meet the needs of communities living in rural and remote areas and particularly for those subject to energy and economic poverty. New models must be reflexive to global climate concerns, align with social, economic and environmental agendas of national, state, and local governments, and be compatible with embedded energy infrastructure. Decentralised solar solutions are a resilient technology which can support energy transformation to spatially, economically and socially disadvantaged communities yet the deployment of this technology is hamstrung by path dependencies including policy frameworks, business models and infrastructure. In this study, the multi-level perspective has been used to examine energy transformation within rural and remote communities in India through interviews with regime and niche level actors. We identify various barriers impeding successful deployment of decentralised solar PV including a disconnect between policy makers and implementers, poor coordination within and between actors, and limited institutional focus and competence. To support a successful transition to off-grid solar based regimes for rural and remote communities, participants suggested strong political determination, setting enabling policy frameworks, and implementing a collaborative ecosystem with businesses, system suppliers, financial intermediaries, distribution companies, civil society and end users.",Volume 48,February 2019,https://www.sciencedirect.com/journal/energy-research-and-social-science/vol/48/suppl/C,2
